PostID,Time,Ticks,TweetUrl,Content,UserHandle,UserName,RetweetNum,LikeNum,UserID,UserUrl,Location
1411770415379365888,Sun Jul 04 19:34:31 +0000 2021,1625427271,https://twitter.com/spiritairlines/status/1411770415379365888,"@CBlackishere We really want to assist you, Clarence - please send us a Direct Message to enable a secure conversation. ➡️ ➡️",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411639307371171841,Sun Jul 04 10:53:32 +0000 2021,1625396012,https://twitter.com/spiritairlines/status/1411639307371171841,@ScottLevine58 Hi Scott! You're welcome to check out our current deals here: https://t.co/qKUN3OgfcB. DM us with any questions! https://t.co/dd3DI9TJ4t,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411729143675461639,Sun Jul 04 16:50:31 +0000 2021,1625417431,https://twitter.com/spiritairlines/status/1411729143675461639,@LauraBost13 So sorry to hear that! Please feel free to DM us.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411719876348162051,Sun Jul 04 16:13:41 +0000 2021,1625415221,https://twitter.com/spiritairlines/status/1411719876348162051,@mharwin1984 This is not the impression that we want you to have. Please allow us to take a look at this. Can you DM us your confirmation number?,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411686243361042434,Sun Jul 04 14:00:02 +0000 2021,1625407202,https://twitter.com/spiritairlines/status/1411686243361042434,"From the shores of Florida to the California coast, we’re proud to call the United States home. #Happy4thofJuly to our Spirit Family and Guests 🙌 🇺🇸 https://t.co/01pPSEI7Pk",spiritairlines,spiritairlines,2,47,21964954,https://twitter.com/spiritairlines,South Florida
1411717428590043144,Sun Jul 04 16:03:58 +0000 2021,1625414638,https://twitter.com/spiritairlines/status/1411717428590043144,@KDWallsJR This is not the type of experience we want you to have with us. Please DM us your confirmation code so we can look into this for you.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411811586411540480,Sun Jul 04 22:18:07 +0000 2021,1625437087,https://twitter.com/spiritairlines/status/1411811586411540480,"@patrickalann You can find the answers to many of the most frequently asked wifi-related questions here: https://t.co/6y6Oda2Uhm. 

If you have a more specific question, let us know! We'd be happy to help.",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411829391106232326,Sun Jul 04 23:28:52 +0000 2021,1625441332,https://twitter.com/spiritairlines/status/1411829391106232326,"@rockyotua Hi there - we’re so sorry about that. When you have a second, please DM us your reservation info and email for help.",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411791767717003275,Sun Jul 04 20:59:21 +0000 2021,1625432361,https://twitter.com/spiritairlines/status/1411791767717003275,"@MummKenneth Thank you for bringing this to our attention! If you need assistance, please don't hesitate to send us a DM.",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411851912044032004,Mon Jul 05 00:58:21 +0000 2021,1625446701,https://twitter.com/spiritairlines/status/1411851912044032004,"@perrygrone We really want to assist you, Perry - please send us a Direct Message to enable a secure conversation.",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411770242725040131,Sun Jul 04 19:33:49 +0000 2021,1625427229,https://twitter.com/spiritairlines/status/1411770242725040131,@LoughryPamela Our team sincerely apologizes for the inconvenience. Please DM us your confirmation number. We want to assist you!,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411729819432374275,Sun Jul 04 16:53:12 +0000 2021,1625417592,https://twitter.com/spiritairlines/status/1411729819432374275,@mharwin1984 Please send us a DM if you need assistance.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411800701559357446,Sun Jul 04 21:34:51 +0000 2021,1625434491,https://twitter.com/spiritairlines/status/1411800701559357446,@oopsitsmebritt We’d like to look into this further and help in any way we can. Please send us a direct message with the confirmation code.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
